Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2011-10-21;08:02:37;43.91;142.51;182; ;Mw;6.1;HOKKAIDO, JAPAN REGION;2011-10-21 11:00;239656;
2011-10-18;05:05:05;-5.76;151.02;20;f;Mw;6.0;NEW BRITAIN REGION, P.N.G.;2011-10-18 07:18;239336;
2011-10-14;06:10:14;54.10;123.77;10; ;Mw;6.0;AMURSKAYA OBLAST', RUSSIA;2011-10-14 07:59;238941;
2011-10-14;03:35:15;-6.61;147.98;43; ;Mw;6.5;EASTERN NEW GUINEA REG., P.N.G.;2011-10-14 06:47;238926;
2011-10-13;03:16:32;-9.44;114.61;60; ;Mw;6.1;SOUTH OF BALI, INDONESIA;2011-10-13 07:04;238830;
2011-10-07;08:58:29;-32.34;-178.88;36; ;Mw;6.1;SOUTH OF KERMADEC ISLANDS;2011-10-07 10:59;238314;
2011-10-06;11:12:29;-24.15;-64.24;10; ;mb;6.2;JUJUY, ARGENTINA;2011-10-06 12:18;238210;
2011-09-22;23:07:02;-15.41;-175.21;2; ;Mw;6.5;TONGA;2011-09-22 23:37;236635;
2011-09-18;12:40:47;27.83;88.17;10; ;Mw;6.9;SIKKIM, INDIA;2011-09-19 08:03;236174;
2011-09-16;21:08:04;40.29;143.04;10; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-09-17 13:42;235962;
2011-09-16;19:26:42;40.32;142.72;40; ;Mw;6.7;NEAR EAST COAST OF HONSHU, JAPAN;2011-09-17 13:33;236062;
2011-09-15;19:31:02;-21.59;-179.41;630;f;Mw;7.3;FIJI REGION;2011-09-16 06:58;235810;
2011-09-15;08:00:07;36.39;141.29;10; ;Mw;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-09-15 08:27;235746;
2011-09-15;07:53:16;-35.43;-178.34;10;f;Mw;6.0;EAST OF NORTH ISLAND, N.Z.;2011-09-16 06:38;235745;
2011-09-14;18:10:07;53.14;173.05;2; ;Mw;6.0;NEAR ISLANDS, ALEUTIAN ISLANDS;2011-09-15 07:09;235689;
2011-09-12;22:44:29;-3.60;144.14;10; ;Mw;6.1;NEAR N COAST OF NEW GUINEA, PNG.;2011-09-13 06:39;235482;
2011-09-09;19:41:34;49.52;-126.85;20;f;Mw;6.4;VANCOUVER ISLAND, CANADA REGION;2011-09-09 20:46;235128;
2011-09-05;17:55:11;2.91;97.94;95; ;Mw;6.6;NORTHERN SUMATRA, INDONESIA;2011-09-05 18:22;234679;
2011-09-05;09:51:57;-15.25;-173.58;10; ;Mw;6.2;TONGA;2011-09-06 07:08;234639;
2011-09-03;22:55:38;-20.65;169.75;150; ;Mw;7.0;VANUATU;2011-09-03 23:12;234497;
2011-09-03;04:49:01;-56.53;-27.10;112; ;Mw;6.2;SOUTH SANDWICH ISLANDS REGION;2011-09-03 13:27;234427;
2011-09-02;13:47:12;-28.28;-63.15;602; ;mb;6.5;SANTIAGO DEL ESTERO, ARGENTINA;2011-09-02 14:10;234334;
2011-09-02;10:55:53;52.19;-171.77;36; ;Mw;6.8;FOX ISLANDS, ALEUTIAN ISLANDS;2011-09-02 12:47;234318;
2011-09-01;06:14:38;-12.43;166.58;26; ;mb;6.1;SANTA CRUZ ISLANDS;2011-09-01 06:58;234180;
2011-08-30;06:57:41;-6.40;126.76;472; ;mb;6.8;BANDA SEA;2011-08-30 07:14;233941;
2011-08-24;23:06:23;-18.20;167.73;60; ;Mw;6.2;VANUATU;2011-08-24 23:35;233346;
2011-08-24;17:46:10;-7.64;-74.49;134; ;Mw;7.0;NORTHERN PERU;2011-08-24 23:38;233317;
2011-08-22;20:12:24;-6.21;104.14;47; ;mb;6.0;SUNDA STRAIT, INDONESIA;2011-08-22 21:53;233114;
2011-08-20;18:19:22;-18.29;168.17;10;f;Mw;7.1;VANUATU;2011-08-29 13:12;232868;
2011-08-20;17:13:08;-18.33;168.19;40; ;Mw;6.5;VANUATU;2011-08-29 13:11;232852;
2011-08-20;16:55:02;-18.38;168.15;30;f;Mw;7.1;VANUATU;2011-08-20 21:20;232845;
2011-08-19;05:36:33;37.72;141.66;48; ;Mw;6.3;NEAR EAST COAST OF HONSHU, JAPAN;2011-08-19 07:51;232701;
2011-08-19;03:54:27;-16.52;-176.89;412; ;Mw;6.2;FIJI REGION;2011-08-29 13:21;232686;
2011-08-17;11:44:08;36.82;143.82;10; ;Mw;6.1;OFF EAST COAST OF HONSHU, JAPAN;2011-08-17 12:10;232537;
2011-08-16;11:03:58;-2.26;128.12;40;f;Mw;6.0;CERAM SEA, INDONESIA;2011-08-16 15:02;232435;
2011-08-11;18:22:06;37.06;140.94;60; ;Mw;6.0;EASTERN HONSHU, JAPAN;2011-08-12 07:07;231979;
2011-08-04;13:51:35;48.84;154.81;44; ;Mw;6.1;KURIL ISLANDS;2011-08-05 04:10;231314;
2011-08-01;14:58:11;34.70;138.45;30; ;Mw;6.0;NEAR S. COAST OF HONSHU, JAPAN;2011-08-02 06:19;230997;
2011-07-31;23:38:59;-3.56;144.85;30; ;Mw;6.7;NEAR N COAST OF NEW GUINEA, PNG.;2011-08-01 06:32;230907;
2011-07-31;14:34:52;-16.98;171.63;40; ;Mw;6.2;VANUATU REGION;2011-07-31 15:00;230856;
2011-07-30;18:53:51;36.94;141.11;42; ;Mw;6.4;NEAR EAST COAST OF HONSHU, JAPAN;2011-07-30 19:12;230771;
2011-07-29;07:42:24;-23.68;179.77;534; ;Mw;6.6;SOUTH OF FIJI ISLANDS;2011-07-29 09:25;230616;
2011-07-26;17:44:20;25.01;-109.56;10;f;Mw;6.0;GULF OF CALIFORNIA;2011-07-27 06:29;230341;
2011-07-25;17:15:44;14.99;120.15;60; ;Mw;6.0;LUZON, PHILIPPINES;2011-07-25 18:11;230179;
2011-07-25;00:50:47;-3.16;150.72;10; ;Mw;6.3;NEW IRELAND REGION, P.N.G.;2011-07-25 07:18;230108;
2011-07-24;18:51:26;37.78;141.41;49; ;Mw;6.3;NEAR EAST COAST OF HONSHU, JAPAN;2011-07-25 06:55;230127;
2011-07-23;04:34:24;38.93;141.83;42; ;Mw;6.4;NEAR EAST COAST OF HONSHU, JAPAN;2011-07-23 12:33;229931;
2011-07-22;06:56:40;-20.27;-178.54;602; ;Mw;6.0;FIJI REGION;2011-07-22 09:07;229853;
2011-07-20;22:05:01;-10.30;162.09;30; ;Mw;6.0;SOLOMON ISLANDS;2011-07-21 06:48;229725;
2011-07-19;19:35:42;40.12;71.46;10; ;Mw;6.1;KYRGYZSTAN;2011-07-20 06:19;229605;
2011-07-16;19:59:13;54.91;-161.29;37; ;mb;6.2;ALASKA PENINSULA;2011-07-16 20:31;229333;
2011-07-16;00:26:12;-33.81;-71.96;20; ;Mw;6.0;OFFSHORE VALPARAISO, CHILE;2011-07-16 06:28;229266;
2011-07-15;13:26:02;-60.89;-23.59;10;f;Mw;6.0;SOUTH SANDWICH ISLANDS REGION;2011-07-15 17:01;229231;
2011-07-11;20:47:04;9.60;122.26;20; ;Mw;6.4;NEGROS, PHILIPPINES;2011-07-12 06:47;228735;
2011-07-11;07:15:43;-29.46;-176.46;2; ;Mw;6.0;KERMADEC ISLANDS REGION;2011-07-13 06:53;228643;
2011-07-10;00:57:13;38.05;143.29;40; ;Mw;7.1;OFF EAST COAST OF HONSHU, JAPAN;2011-07-10 06:42;228502;
2011-07-07;09:10:52;-28.86;-176.62;20;f;Mw;6.0;KERMADEC ISLANDS REGION;2011-07-07 10:46;228182;
2011-07-06;19:03:22;-29.26;-176.28;40; ;Mw;7.6;KERMADEC ISLANDS REGION;2011-07-07 04:51;228087;
2011-06-26;12:16:38;-2.35;136.70;10; ;mb;6.4;NEAR N COAST OF PAPUA, INDONESIA;2011-06-26 18:19;226982;
2011-06-24;06:33:05;-10.89;166.00;51; ;Mw;6.2;SANTA CRUZ ISLANDS;2011-06-24 06:59;226719;
2011-06-24;03:09:40;52.11;-171.83;60; ;Mw;7.3;FOX ISLANDS, ALEUTIAN ISLANDS;2011-06-24 06:58;226688;
2011-06-22;21:50:47;39.93;142.27;3; ;Mw;6.7;NEAR EAST COAST OF HONSHU, JAPAN;2011-06-23 07:20;226572;
2011-06-21;02:04:17;-11.46;165.59;20; ;Mw;6.0;SANTA CRUZ ISLANDS;2011-06-21 08:12;226395;
2011-06-20;16:36:01;-21.64;-68.35;128; ;Mw;6.5;ANTOFAGASTA, CHILE;2011-06-21 07:16;226344;
2011-06-16;00:03:37;-5.97;151.18;20; ;Mw;6.5;NEW BRITAIN REGION, P.N.G.;2011-06-16 00:25;225840;
2011-06-13;14:31:23;2.52;126.48;60; ;Mw;6.4;MOLUCCA SEA;2011-06-13 15:13;225413;
2011-06-13;02:20:50;-43.46;172.70;2; ;Mw;6.0;SOUTH ISLAND OF NEW ZEALAND;2011-06-13 11:41;225351;
2011-06-05;11:51:19;-55.56;146.90;40; ;Mw;6.4;WEST OF MACQUARIE ISLAND;2011-06-05 15:50;224453;
2011-06-03;00:05:00;37.33;143.92;10; ;Mw;6.5;OFF EAST COAST OF HONSHU, JAPAN;2011-06-03 05:48;224138;
2011-06-01;12:55:20;-37.52;-73.74;10; ;Mw;6.3;OFFSHORE BIO-BIO, CHILE;2011-06-01 13:34;223953;
2011-05-15;18:37:12;-6.12;154.42;60; ;Mw;6.6;BOUGAINVILLE REGION, P.N.G.;2011-05-15 19:03;221573;
2011-05-15;13:08:16;0.61;-25.87;10;f;Mw;6.0;CENTRAL MID-ATLANTIC RIDGE;2011-05-16 08:22;221552;
2011-05-13;23:35:53;37.41;141.32;44; ;Mw;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-05-14 09:25;221390;
2011-05-10;08:55:12;-20.24;168.28;30; ;Mw;6.8;LOYALTY ISLANDS;2011-05-10 11:08;220934;
2011-05-09;18:54:43;-56.70;147.47;10; ;Mw;6.0;WEST OF MACQUARIE ISLAND;2011-05-10 07:09;220850;
2011-05-05;14:58:21;38.23;144.00;30; ;Mw;6.1;OFF EAST COAST OF HONSHU, JAPAN;2011-05-06 07:12;220387;
2011-05-01;16:12:43;-6.94;155.81;59; ;mb;6.0;BOUGAINVILLE REGION, P.N.G.;2011-05-01 17:50;219996;
2011-04-30;08:19:17;7.17;-82.41;2; ;Mw;6.1;SOUTH OF PANAMA;2011-04-30 12:23;219836;
2011-04-24;23:07:51;-4.58;122.80;10;f;Mw;6.2;SULAWESI, INDONESIA;2011-04-25 08:24;219166;
2011-04-23;10:12:48;39.19;142.83;40; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-04-23 21:27;218973;
2011-04-23;04:16:57;-10.35;161.23;100; ;Mw;6.9;SOLOMON ISLANDS;2011-04-23 04:49;218950;
2011-04-21;13:36:59;35.62;140.35;10; ;Mw;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-04-21 14:40;218760;
2011-04-21;01:54:41;40.32;143.65;10; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-04-21 06:27;218692;
2011-04-18;13:03:00;-34.40;179.98;60; ;Mw;6.6;SOUTH OF KERMADEC ISLANDS;2011-04-18 13:35;218410;
2011-04-15;02:06:27;-15.28;-173.19;10; ;Mw;6.0;TONGA;2011-04-15 06:28;218006;
2011-04-13;19:57:25;39.66;143.31;20; ;Mw;6.1;OFF EAST COAST OF HONSHU, JAPAN;2011-04-14 04:25;217865;
2011-04-12;05:07:41;37.12;140.38;10;f;Mw;6.0;EASTERN HONSHU, JAPAN;2011-04-12 08:21;217697;
2011-04-11;23:08:15;35.39;140.72;5; ;Mw;6.4;NEAR EAST COAST OF HONSHU, JAPAN;2011-04-12 04:33;217657;
2011-04-11;08:16:14;37.00;140.45;20; ;Mw;6.7;EASTERN HONSHU, JAPAN;2011-04-11 09:26;217526;
2011-04-09;12:57:50;30.02;131.76;30; ;Mw;6.0;KYUSHU, JAPAN;2011-04-09 14:02;217335;
2011-04-07;14:32:44;38.29;141.63;50;f;Mw;7.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-04-08 07:33;217156;
2011-04-07;13:11:24;17.48;-93.97;165; ;Mw;6.5;VERACRUZ, MEXICO;2011-04-07 13:29;217146;
2011-04-03;20:06:40;-9.85;107.77;10; ;Mw;6.8;SOUTH OF JAVA, INDONESIA;2011-04-03 20:27;216742;
2011-04-03;14:07:08;-17.60;-178.58;532; ;Mw;6.5;FIJI REGION;2011-04-03 14:37;216713;
2011-04-01;13:29:11;35.54;26.63;60;f;Mw;6.0;CRETE, GREECE;2011-04-01 14:07;216459;
2011-04-01;11:57:53;39.38;141.93;35; ;Mw;6.0;EASTERN HONSHU, JAPAN;2011-04-01 12:37;216452;
2011-03-31;07:15:30;38.97;141.85;40;f;Mw;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-31 08:01;216292;
2011-03-31;00:11:57;-16.61;-177.39;10; ;Mw;6.3;FIJI REGION;2011-03-31 07:12;216253;
2011-03-30;05:29:52;36.21;142.47;10; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-03-30 07:17;216142;
2011-03-29;10:54:32;37.40;142.38;10; ;Mw;6.3;OFF EAST COAST OF HONSHU, JAPAN;2011-03-29 12:02;216012;
2011-03-27;22:23:56;38.40;142.12;6; ;Mw;6.5;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-27 22:49;215805;
2011-03-26;22:49:41;-15.86;-179.38;10; ;Mw;6.1;FIJI REGION;2011-03-28 08:11;215717;
2011-03-25;11:36:24;38.83;141.92;41; ;Mw;6.5;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-25 12:29;215546;
2011-03-24;13:55:12;20.70;99.84;10; ;Mw;6.7;MYANMAR;2011-03-24 14:48;215434;
2011-03-22;15:03:46;35.87;141.64;10; ;mb;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-23 08:49;215077;
2011-03-22;13:31:29;-33.03;-16.02;10;f;Mw;6.2;SOUTHERN MID-ATLANTIC RIDGE;2011-03-22 14:25;215064;
2011-03-22;09:44:28;39.89;143.45;10; ;Mw;6.6;OFF EAST COAST OF HONSHU, JAPAN;2011-03-22 13:52;215002;
2011-03-22;09:19:06;37.35;141.83;30; ;Mw;6.3;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-22 13:25;214998;
2011-03-22;07:18:45;37.23;144.09;10; ;Mw;6.6;OFF EAST COAST OF HONSHU, JAPAN;2011-03-22 07:55;214987;
2011-03-19;09:56:48;36.82;140.40;10; ;mb;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-19 10:16;214533;
2011-03-17;04:13:58;40.24;142.14;40; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-17 09:03;214116;
2011-03-17;02:48:02;-17.27;167.87;30;f;Mw;6.2;VANUATU;2011-03-17 10:42;214092;
2011-03-15;15:23:53;40.39;143.17;10; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-03-15 15:48;213780;
2011-03-15;13:31:47;35.31;138.65;10; ;mb;6.1;EASTERN HONSHU, JAPAN;2011-03-15 14:14;213753;
2011-03-15;13:27:53;37.62;142.40;2; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-03-16 07:41;213744;
2011-03-15;09:49:53;37.37;142.39;10; ;mb;6.1;OFF EAST COAST OF HONSHU, JAPAN;2011-03-15 10:39;213691;
2011-03-14;06:12:36;37.95;142.50;15; ;mb;6.1;OFF EAST COAST OF HONSHU, JAPAN;2011-03-14 06:56;213396;
2011-03-13;02:23:38;36.33;142.42;40; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-03-13 08:06;212976;
2011-03-13;01:26:06;35.74;141.68;20; ;Mw;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-13 08:01;212957;
2011-03-12;23:24:48;38.06;141.75;13; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-13 07:50;212919;
2011-03-12;22:12:46;37.71;141.95;18; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-13 07:46;212894;
2011-03-12;13:15:42;37.32;141.21;40; ;Mw;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-12 14:20;212701;
2011-03-12;10:53:28;39.08;142.31;13; ;Mw;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-12 11:32;212659;
2011-03-12;01:47:15;37.63;142.65;22; ;Mw;6.6;OFF EAST COAST OF HONSHU, JAPAN;2011-03-12 02:17;212395;
2011-03-11;20:11:21;39.06;142.66;2; ;mb;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 20:47;212173;
2011-03-11;19:46:51;40.55;139.09;10; ;mb;6.5;NEAR WEST COAST OF HONSHU, JAPAN;2011-03-11 20:42;212170;
2011-03-11;19:02:57;39.30;142.94;10; ;mb;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 19:41;212087;
2011-03-11;18:59:16;37.01;138.43;5; ;Mw;6.3;NEAR WEST COAST OF HONSHU, JAPAN;2011-03-11 19:40;212079;
2011-03-11;15:13:13;36.02;141.86;10; ;mb;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 15:51;211953;
2011-03-11;12:12:53;38.08;142.56;24; ;mb;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 13:45;211828;
2011-03-11;11:36:38;39.26;142.48;10; ;mb;6.6;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 13:42;211803;
2011-03-11;10:10:33;39.17;142.75;22; ;mb;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 11:52;211717;
2011-03-11;08:31:09;37.50;141.10;32; ;mb;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 09:22;211611;
2011-03-11;08:19:24;36.27;141.10;10; ;mb;6.5;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 09:18;211596;
2011-03-11;08:15:39;37.07;144.56;20; ;mb;6.2;OFF EAST COAST OF HONSHU, JAPAN;2011-03-12 06:48;211607;
2011-03-11;08:12:03;36.65;141.53;10; ;mb;6.3;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 09:02;211595;
2011-03-11;07:38:26;39.19;142.83;27; ;mb;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 08:43;211542;
2011-03-11;07:28:12;36.80;141.91;24; ;M ;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 08:08;211555;
2011-03-11;07:25:37;38.03;144.64;40; ;mb;6.0;OFF EAST COAST OF HONSHU, JAPAN;2011-03-11 08:35;211532;
2011-03-11;07:13:47;36.10;142.45;22; ;mb;6.1;OFF EAST COAST OF HONSHU, JAPAN;2011-03-11 08:31;211524;
2011-03-11;06:59:02;37.50;144.87;40; ;mb;6.2;OFF EAST COAST OF HONSHU, JAPAN;2011-03-11 08:24;211583;
2011-03-11;06:57:14;35.81;140.83;30; ;mb;6.3;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 07:32;211506;
2011-03-11;06:48:47;38.03;142.79;22; ;mb;6.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 07:28;211490;
2011-03-11;06:25:49;38.22;144.66;10; ;Mw;7.6;OFF EAST COAST OF HONSHU, JAPAN;2011-03-17 09:40;211479;
2011-03-11;06:15:41;36.30;141.13;40; ;Mw;7.9;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-17 08:22;211466;
2011-03-11;06:06:13;39.07;142.37;40; ;mb;6.3;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-11 06:37;211461;
2011-03-11;05:46:23;38.30;142.50;22; ;Mw;9.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-15 10:13;211443;
2011-03-10;17:08:38;-6.90;116.73;533; ;Mw;6.5;BALI SEA;2011-03-10 20:32;211406;
2011-03-09;21:24:50;-6.01;149.72;29; ;Mw;6.5;NEW BRITAIN REGION, P.N.G.;2011-03-09 22:11;211319;
2011-03-09;21:22:17;38.39;142.63;20; ;Mw;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-09 22:01;211315;
2011-03-09;18:44:36;38.54;143.20;10; ;Mw;6.2;OFF EAST COAST OF HONSHU, JAPAN;2011-03-09 20:31;211305;
2011-03-09;18:16:17;38.32;142.52;26; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-09 20:29;211300;
2011-03-09;02:45:17;38.52;142.81;9; ;Mw;7.2;NEAR EAST COAST OF HONSHU, JAPAN;2011-03-09 03:08;211185;
2011-03-07;00:09:37;-10.31;160.75;28; ;Mw;6.4;SOLOMON ISLANDS;2011-03-07 11:55;211024;
2011-03-06;14:32:35;-56.46;-27.13;80; ;Mw;6.6;SOUTH SANDWICH ISLANDS REGION;2011-03-06 15:48;210973;
2011-03-06;12:31:59;-18.09;-69.41;112; ;Mw;6.3;TARAPACA, CHILE;2011-03-06 13:40;210943;
2011-03-01;00:53:45;-29.67;-112.09;6; ;Mw;6.0;EASTER ISLAND REGION;2011-03-01 10:50;210476;
2011-02-25;13:07:28;17.97;-95.00;130;f;Mw;6.0;VERACRUZ, MEXICO;2011-02-28 08:59;210209;
2011-02-21;23:51:41;-43.53;172.76;6; ;Mw;6.3;SOUTH ISLAND OF NEW ZEALAND;2011-02-25 13:57;209903;
2011-02-21;10:57:52;-26.13;178.46;554; ;Mw;6.5;SOUTH OF FIJI ISLANDS;2011-02-21 11:50;209863;
2011-02-20;21:43:19;55.95;162.19;3; ;Mw;6.0;NEAR EAST COAST OF KAMCHATKA;2011-02-21 09:36;209816;
2011-02-15;13:33:53;-2.47;121.54;17; ;Mw;6.1;SULAWESI, INDONESIA;2011-02-15 14:00;209404;
2011-02-14;03:40:10;-35.37;-72.85;20; ;Mw;6.5;OFFSHORE MAULE, CHILE;2011-02-14 07:34;209242;
2011-02-13;10:35:06;-36.55;-73.23;10;f;Mw;6.0;OFFSHORE BIO-BIO, CHILE;2011-02-13 11:43;209188;
2011-02-12;17:57:57;-20.82;-175.64;90; ;Mw;6.1;TONGA;2011-02-12 19:16;209155;
2011-02-12;01:17:01;-37.00;-73.18;6; ;Mw;6.0;OFFSHORE BIO-BIO, CHILE;2011-02-12 07:37;209079;
2011-02-11;20:05:29;-36.40;-73.11;15; ;Mw;6.8;OFFSHORE BIO-BIO, CHILE;2011-02-11 20:35;209053;
2011-02-10;14:42:01;4.16;123.07;537; ;Mw;6.5;CELEBES SEA;2011-02-11 06:41;208931;
2011-02-10;14:39:28;4.19;123.07;524; ;Mw;6.4;CELEBES SEA;2011-02-10 15:23;208923;
2011-02-07;19:53:44;-7.14;155.26;424; ;Mw;6.4;SOLOMON ISLANDS;2011-02-08 06:55;208624;
2011-02-04;13:53:47;24.64;94.72;92; ;mb;6.4;MYANMAR-INDIA BORDER REGION;2011-02-04 14:15;208288;
2011-02-03;20:25:22;-15.58;-173.01;60;f;Mw;6.0;TONGA;2011-02-04 10:35;208224;
2011-02-02;00:38:17;55.12;-160.55;35;f;Mw;6.0;ALASKA PENINSULA;2011-02-02 11:57;208087;
2011-01-31;06:03:23;-21.87;-175.57;40; ;Mw;6.0;TONGA;2011-01-31 08:13;207950;
2011-01-29;06:55:25;70.95;-6.75;2; ;Mw;6.2;JAN MAYEN ISLAND REGION;2011-01-29 15:24;207777;
2011-01-27;08:38:29;28.26;59.01;12; ;Mw;6.0;SOUTHEASTERN IRAN;2011-01-27 16:05;207558;
2011-01-26;15:42:30;2.21;96.84;22; ;Mw;6.0;SIMEULUE, INDONESIA;2011-01-26 17:27;207475;
2011-01-24;02:45:28;38.46;72.82;80; ;Mw;6.0;TAJIKISTAN;2011-01-24 08:38;207259;
2011-01-18;20:23:25;28.81;63.97;80;f;Mw;7.2;SOUTHWESTERN PAKISTAN;2011-01-19 07:36;206751;
2011-01-17;19:20:56;-5.12;102.55;28; ;Mw;6.0;SOUTHERN SUMATRA, INDONESIA;2011-01-18 08:11;206663;
2011-01-13;16:16:41;-20.58;168.60;5; ;Mw;7.0;LOYALTY ISLANDS;2011-01-13 22:12;206266;
2011-01-12;21:32:54;27.00;139.92;523; ;Mw;6.5;BONIN ISLANDS, JAPAN REGION;2011-01-13 07:52;206192;
2011-01-10;06:02:51;-35.64;-73.23;18; ;Mw;6.2;OFFSHORE MAULE, CHILE;2011-01-10 08:18;205968;
2011-01-09;17:21:55;-19.21;168.23;30;f;Mw;6.2;VANUATU;2011-01-11 07:50;205917;
2011-01-09;10:03:45;-19.16;168.37;30;f;Mw;6.5;VANUATU;2011-01-11 07:49;205875;
2011-01-05;06:46:16;-22.34;171.64;129; ;Mw;6.4;SOUTHEAST OF LOYALTY ISLANDS;2011-01-05 07:07;205514;
2011-01-02;20:20:19;-38.26;-73.36;33; ;Mw;7.1;BIO-BIO, CHILE;2011-01-03 09:10;205298;
2011-01-01;09:56:57;-26.80;-63.19;565; ;Mw;6.9;SANTIAGO DEL ESTERO, ARGENTINA;2011-01-01 10:17;205169;
2010-12-29;06:54:23;-19.69;168.17;40; ;Mw;6.4;VANUATU;2010-01-03 08:09;204879;
2010-12-28;08:34:17;-23.35;-179.76;546; ;Mw;6.3;SOUTH OF FIJI ISLANDS;2010-12-28 14:28;204805;
2010-12-25;13:16:37;-19.79;167.99;10; ;Mw;7.3;VANUATU REGION;2010-01-03 07:47;204451;
2010-12-23;14:00:31;53.10;171.21;10; ;Mw;6.4;NEAR ISLANDS, ALEUTIAN ISLANDS;2010-12-23 19:16;204225;
2010-12-22;21:49:43;26.80;143.65;40; ;Mw;6.5;BONIN ISLANDS, JAPAN REGION;2010-12-22 22:18;204116;
2010-12-21;17:19:41;26.93;143.71;20; ;Mw;7.4;BONIN ISLANDS, JAPAN REGION;2010-12-21 19:52;203844;
2010-12-21;14:07:49;2.75;95.90;25; ;Mw;6.0;SIMEULUE, INDONESIA;2010-12-21 19:43;203829;
2010-12-20;18:41:59;28.49;59.25;4; ;Mw;6.5;SOUTHEASTERN IRAN;2010-12-21 05:38;203743;
2010-12-13;01:14:44;-6.53;155.66;149; ;Mw;6.2;BOUGAINVILLE REGION, P.N.G.;2010-12-13 07:34;202777;
2010-12-08;05:24:32;-56.45;-25.80;10; ;Mw;6.3;SOUTH SANDWICH ISLANDS REGION;2010-12-08 08:15;202306;
2010-12-02;03:12:11;-6.02;150.00;39; ;Mw;6.7;NEW BRITAIN REGION, P.N.G.;2010-12-02 07:36;201722;
2010-12-01;16:01:26;-15.86;-178.88;10; ;Mw;6.0;FIJI REGION;2010-12-02 07:20;201691;
2010-11-30;03:24:42;28.45;139.11;493; ;Mw;6.8;BONIN ISLANDS, JAPAN REGION;2010-11-30 08:10;200850;
2010-11-23;09:01:09;-6.03;149.00;80; ;Mw;6.0;NEW BRITAIN REGION, P.N.G.;2010-11-23 10:33;200240;
2010-11-10;04:05:24;-45.60;96.36;10;;Mw;6.4;SOUTHEAST INDIAN RIDGE;2010-11-10 07:28;198118;
2010-11-03;23:34:41;-20.41;-174.23;10;;mb;6.1;TONGA ;2010-11-04 07:17;196934;
2010-11-03;11:18:15;-4.67;134.08;10;;Mw;6.0;NEAR S COAST OF PAPUA, INDONESIA;2010-11-03 13:21;196805;
2010-10-30;15:18:38;-56.63;-142.60;10;f;Mw;6.3;PACIFIC-ANTARCTIC RIDGE ;2010-11-03 07:56;196120;
2010-10-28;03:17:27;-5.59;153.70;46;;Mw;6.1;NEW IRELAND REGION, P.N.G.;2010-10-28 07:23;195721;
2010-10-25;22:59:54;-3.26;100.44;20;;Mw;6.1;KEP. MENTAWAI REGION, INDONESIA ;2010-10-26 06:47;195281;
